logFC,adj_pval,gene_symbol,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,louvain_community,greedy_community,node_id
4.82276353197242,8.73422430736805e-18,SOX4,0.964824120603015,0.0007132081922793555,0.9660194174757282,0.07577645930840766,2,1,201416_at
3.875916268796,1.06290507410901e-17,ZWINT,0.964824120603015,0.000744079946479563,0.9660194174757282,0.07568586729146433,0,1,204026_s_at
2.08573063548626,1.06290507410901e-17,RSRC1,0.9195979899497487,0.0005430023380150688,0.9255813953488372,0.07272383963686065,1,0,1555501_s_at
2.46995171450419,1.06290507410901e-17,HAUS1,0.9597989949748744,0.000661637165346115,0.961352657004831,0.07554920817977255,1,1,225297_at
5.57927803995782,1.1448428090901701e-17,HES6,0.7035175879396985,0.0003549455806166004,0.7713178294573644,0.05540354478456746,0,0,226446_at
2.12784024028418,1.3480854052284e-17,DCAF13,0.949748743718593,0.0006880017987803673,0.9521531100478469,0.07459084620623282,1,0,231784_s_at
4.19108194726641,1.38814020272007e-17,CENPF,0.9748743718592965,0.0007617175103321847,0.9754901960784313,0.07642213325547355,0,1,207828_s_at
2.1555534045415,2.00033911602395e-17,CAND1,0.8693467336683417,0.000472567167272326,0.8844444444444445,0.06879581223604314,1,0,208838_at
3.11379920818548,2.13354515189096e-17,ATAD2,0.964824120603015,0.0006478358912437721,0.9660194174757282,0.07597136020675707,1,1,228401_at
2.1068777309099,2.13354515189096e-17,PIN4,0.9095477386934674,0.0007165392207004945,0.9170506912442397,0.07110298871872642,1,0,214224_s_at
2.37144452855956,2.4274455572622702e-17,COMMD2,0.8894472361809045,0.0005921734589165405,0.9004524886877828,0.07000186573097333,1,1,223491_at
3.13808893191547,2.79523090269912e-17,SMC4,0.949748743718593,0.0006445241951237504,0.9521531100478469,0.07481627204928608,1,1,201664_at
3.43884029322195,2.79523090269912e-17,FANCI,0.9748743718592965,0.0007266958281174882,0.9754901960784313,0.07652204898453109,0,1,213007_at
2.38617675191165,3.60322014955987e-17,NEMP1,0.9798994974874372,0.0007622557337371661,0.9802955665024631,0.0768138554228015,1,0,212621_at
3.88352464209069,3.9082888328239e-17,HELLS,0.9798994974874372,0.0007594063580713753,0.9802955665024631,0.07682496977708532,1,0,227350_at
1.90102143832699,4.17484642904968e-17,NOL11,0.9195979899497487,0.0006211683718963985,0.9255813953488372,0.07242539171509074,1,0,221970_s_at
1.88349406964627,5.17577586621738e-17,CBX3,0.9698492462311558,0.0007370932249939793,0.9707317073170731,0.0761101334389807,1,1,200037_s_at
2.45513120310287,5.3715061534923403e-17,SKP2,0.9597989949748744,0.00065205044511755,0.961352657004831,0.07557204068499426,0,1,203625_x_at
2.10316382926017,5.3788991932985305e-17,RPA3,0.8944723618090452,0.0005604392595203598,0.9045454545454545,0.07062849058054008,0,1,209507_at
3.34414304659145,5.82637247299808e-17,MTFR2,0.964824120603015,0.0007836528025730123,0.9660194174757282,0.07556969444742181,2,0,228069_at
2.65278413892693,7.5999221514134e-17,CDC7,0.914572864321608,0.0005838107195487122,0.9212962962962963,0.07212219605165017,0,0,204510_at
4.87766314964303,7.5999221514134e-17,NDC80,0.9597989949748744,0.0006203617821190928,0.961352657004831,0.07565925744895129,1,1,204162_at
2.12907856177342,7.81021605109483e-17,DONSON,0.9346733668341709,0.0005772886593579967,0.9386792452830188,0.07380321277828308,0,1,221677_s_at
2.72577990651745,1.18174572882633e-16,CENPI,0.9698492462311558,0.0007483470615244221,0.9707317073170731,0.07605076038151651,0,1,214804_at
2.45902800091541,1.20677080780728e-16,TMPO,0.9597989949748744,0.0007656412009181111,0.961352657004831,0.07522438117104885,0,1,203432_at
2.06344996935264,1.20677080780728e-16,SHFM1,0.949748743718593,0.0007147907539309481,0.9521531100478469,0.07453424924856636,1,1,202276_at
-3.20343831843069,1.21409669949158e-16,LRP1,0.8040201005025126,0.0004470460785699379,0.8361344537815126,0.06354557516034137,0,1,200784_s_at
4.96800065641146,1.22090281504592e-16,TTK,0.9798994974874372,0.0008047884955098183,0.9802955665024631,0.07668861339337335,0,1,204822_at
1.99866632076822,1.51394697246105e-16,CENPQ,0.9396984924623115,0.0006823194927716387,0.943127962085308,0.07380597704059198,1,0,219294_at
3.12945193335893,1.61195284722942e-16,RACGAP1,0.9296482412060302,0.0005600324371895781,0.9342723004694836,0.0735029755107107,0,1,222077_s_at
3.09476676583762,1.65853052152034e-16,CHEK1,0.9698492462311558,0.0006866982255128617,0.9707317073170731,0.07626944912363938,0,0,238075_at
2.72172157333985,1.65853052152034e-16,GMNN,0.9698492462311558,0.0006407020523708101,0.9707317073170731,0.07638689317028917,0,0,218350_s_at
1.89076557021188,1.75010570217572e-16,SNRPG,0.9045226130653267,0.0005948096595621078,0.9128440366972477,0.07127601107116606,1,1,205644_s_at
3.0566425203966,1.91269342634232e-16,SGO2,0.9698492462311558,0.000688250382145737,0.9707317073170731,0.07626364463044084,0,0,230165_at
1.8453509625178,1.9583284420329003e-16,PFDN4,0.8793969849246231,0.0003950440498944253,0.8923766816143498,0.0699979664578537,1,0,205361_s_at
3.91574120553199,2.13648573756518e-16,GINS1,0.8693467336683417,0.00033812183948259746,0.8844444444444445,0.06946607850848523,0,1,206102_at
-3.74186967425575,2.13648573756518e-16,ITPR1,0.7939698492462312,0.0003783630724746917,0.8291666666666667,0.06289841896255234,0,1,211323_s_at
3.57683995457821,2.26112590229745e-16,CBX2,0.9246231155778895,0.0005087974022245157,0.9299065420560748,0.07324150800215762,0,1,226473_at
2.00962904414627,2.26794785371174e-16,SRSF10,0.964824120603015,0.0008051340081816536,0.9660194174757282,0.07550958474823545,1,0,204299_at
4.20393028508735,2.28289075130201e-16,KIF14,0.9597989949748744,0.000635459069634942,0.961352657004831,0.07565263114263977,0,1,236641_at
3.91157637613531,2.7050559755537097e-16,PLK4,0.9597989949748744,0.0005691012999311944,0.961352657004831,0.0758366823779285,0,1,204886_at
-2.81048891040519,2.85865430693223e-16,CST3,0.9798994974874372,0.0007697055089520123,0.9802955665024631,0.07678810860152191,1,1,201360_at
2.36838109947389,3.08653810484599e-16,MCM6,0.9698492462311558,0.0006484822422603978,0.9707317073170731,0.0763564957297986,0,1,201930_at
4.60557863178648,3.08653810484599e-16,TMSB15B///TMSB15A,0.914572864321608,0.0005712698564914957,0.9212962962962963,0.07216471004398446,0,0,205347_s_at
4.41513308545623,3.24083265762901e-16,CDKN2A,0.8291457286432161,0.00035215953120996176,0.8540772532188842,0.06599089581571481,0,0,207039_at
3.56571367267627,4.09999865381695e-16,KIF18A,0.9547738693467337,0.0005673699627224612,0.9567307692307693,0.07546441271947908,0,1,221258_s_at
2.71708150535352,4.69142677183557e-16,POLE2,0.9547738693467337,0.0005739560149674645,0.9567307692307693,0.0754351779977957,0,1,205909_at
1.94633529780831,5.71529990898795e-16,HSPB11,0.949748743718593,0.0007050005846515985,0.9521531100478469,0.0745846181694886,1,0,215691_x_at
2.47519942378411,6.21446195179992e-16,ACYP1,0.8944723618090452,0.0005380113274820653,0.9045454545454545,0.07062728836656328,0,0,205260_s_at
-1.87792271035137,7.26431669510635e-16,NR1H2,0.964824120603015,0.0008138222027308061,0.9660194174757282,0.07542008415767944,1,0,218215_s_at
3.77375634809755,7.62658629794881e-16,BRIP1,0.9798994974874372,0.0007841026746075241,0.9802955665024631,0.07675130848617959,1,1,235609_at
3.79479164034524,7.90494249879646e-16,SPC25,0.864321608040201,0.00034971077602702377,0.8805309734513275,0.06895762874338861,0,1,209891_at
3.0711385304343,8.63153785136736e-16,CCNA2,0.9597989949748744,0.0006417174219947722,0.961352657004831,0.075621114607722,0,1,213226_at
4.61215054463347,8.63153785136736e-16,PBK,0.9095477386934674,0.0004598223782297761,0.9170506912442397,0.07223269459748302,0,1,219148_at
-2.92388344439393,8.93306699473e-16,MIR6883///PER1,0.7989949748743719,0.0003903462939058661,0.8326359832635983,0.0633385424482377,2,0,202861_at
4.13337143483716,9.09364064525946e-16,NUSAP1,0.9346733668341709,0.0005824545230926478,0.9386792452830188,0.07378827630247907,0,1,218039_at
2.33807833910788,9.09364064525946e-16,PCNA,0.9346733668341709,0.0005511624851846994,0.9386792452830188,0.0739175611854498,0,1,201202_at
2.14939117674637,9.72102782457712e-16,FIGNL1,0.9447236180904522,0.0005755798592394104,0.9476190476190476,0.07461973191918789,0,0,222843_at
3.61851588044365,1.19224875855192e-15,UBE2T,0.7738693467336684,0.0001828768584007315,0.8155737704918032,0.06221447301887774,0,1,223229_at
2.72612944142411,1.2826764503349e-15,KIAA1524,0.9246231155778895,0.0005369503518045353,0.9299065420560748,0.07316213823615933,0,0,231855_at
-1.75767071246367,1.43385483837765e-15,DNAJB12,0.8291457286432161,0.000515939906678609,0.8540772532188842,0.06511725566815274,1,0,202867_s_at
4.33347934231892,1.43385483837765e-15,E2F7,0.9547738693467337,0.0006106622689299356,0.9567307692307693,0.0753152819175892,0,1,228033_at
1.72356906567753,1.43385483837765e-15,POLR2H,0.8442211055276382,0.0004704664249815755,0.8652173913043478,0.06665776790724934,0,1,209302_at
1.61139114658354,1.7052791652209902e-15,POT1,0.9698492462311558,0.0007728387729660778,0.9707317073170731,0.07593818417325596,1,0,204354_at
3.29041131981369,1.7070778429522e-15,CENPW,0.9547738693467337,0.0005931409278869903,0.9567307692307693,0.07536516165824324,0,1,226936_at
3.17827543973328,1.7587235056105701e-15,CDKN2A,0.8241206030150754,0.00030893645113372727,0.8504273504273504,0.06591206153404122,0,1,209644_x_at
2.77439591135827,1.7910930931924e-15,KNTC1,0.9296482412060302,0.0005946925929515245,0.9342723004694836,0.0733317489418828,0,1,206316_s_at
4.20728759462081,1.7910930931924e-15,EZH2,0.9396984924623115,0.000607998829929951,0.943127962085308,0.0741634487532302,0,1,203358_s_at
1.92690022637654,1.90552825081319e-15,ATP2C1,0.7638190954773869,0.0003966438331274542,0.8089430894308943,0.060205213071402655,1,0,212255_s_at
1.85781157308212,1.9958392350844e-15,ZNF320,0.8391959798994975,0.00041326017336820953,0.8614718614718615,0.06650507784298193,1,0,241704_x_at
3.60587526220219,2.0058025830222803e-15,FAM72A///FAM72D///FAM72B///FAM72C,0.8944723618090452,0.0004708097115638773,0.9045454545454545,0.07093986849859565,0,1,225834_at
-5.37157846016864,2.02612054326398e-15,CLU,0.5678391959798995,0.0001159215286703261,0.6982456140350877,0.045578888716735315,2,1,208791_at
5.80201983843177,2.1777910539104403e-15,ASPM,0.9095477386934674,0.0004372840963942653,0.9170506912442397,0.07232568559349459,0,1,219918_s_at
5.5484765684736,2.2937800123317703e-15,TOP2A,0.9296482412060302,0.0004730425596231134,0.9342723004694836,0.07379637464433358,0,1,201292_at
1.56797237188254,2.2937800123317703e-15,DNAJC9,0.9798994974874372,0.0007718001477248497,0.9802955665024631,0.07677307227437577,1,1,213092_x_at
1.88228652878137,2.2937800123317703e-15,LSM5,0.9045226130653267,0.0006502682303596769,0.9128440366972477,0.07101683313555143,1,0,202904_s_at
1.7419082425126,2.4289859836243804e-15,DNAJC9,0.9447236180904522,0.0005854207128334138,0.9476190476190476,0.07462082694869139,0,1,213088_s_at
3.87214584955843,2.6384333432639e-15,UBE2C,0.8793969849246231,0.0004067794218660266,0.8923766816143498,0.06999689373555706,0,1,202954_at
1.57021220333394,2.6490424152954e-15,NAE1,0.9195979899497487,0.0005286988065895807,0.9255813953488372,0.07275806813507299,1,0,202268_s_at
-3.10925099634931,2.6789057670269603e-15,ZYX,0.5175879396984925,9.844125249305588e-05,0.6745762711864407,0.04125595945131897,1,0,215706_x_at
1.64279984252879,2.6789057670269603e-15,MSH6,0.9447236180904522,0.0006097620739422141,0.9476190476190476,0.07451154469373908,0,1,202911_at
3.49656752038576,2.6789057670269603e-15,CENPU,0.8793969849246231,0.0003960605359007187,0.8923766816143498,0.06996063777473421,0,1,218883_s_at
3.38608222046688,2.93792049404054e-15,ATAD2,0.8994974874371859,0.00042273719611282657,0.908675799086758,0.07155547407929579,1,1,222740_at
1.81124612977503,2.93792049404054e-15,HDAC2,0.914572864321608,0.0005564684363709221,0.9212962962962963,0.07220749669738762,1,0,201833_at
2.63295664417278,3.5415008732661503e-15,,0.949748743718593,0.00054745257708535,0.9521531100478469,0.07513010775981672,1,1,235363_at
1.26424768725378,3.937273365871311e-15,TRA2B,0.9899497487437187,0.0009403478458626581,0.9900497512437811,0.07705010933648633,1,0,200893_at
1.71370232339972,3.9569313644380304e-15,HSPB11,0.9045226130653267,0.0005872994635705257,0.9128440366972477,0.07127190142179199,1,0,203960_s_at
2.12072025167896,3.9569313644380304e-15,IMMP1L,0.7788944723618091,0.0003331172033635097,0.8189300411522634,0.061868002892496374,0,0,229025_s_at
1.65112109073507,4.03175568275231e-15,MRPL13,0.8190954773869347,0.0003767506490703722,0.8468085106382979,0.06509671357162668,2,1,218049_s_at
1.35920234453635,4.03175568275231e-15,NUP133,0.9547738693467337,0.0006763876239818202,0.9567307692307693,0.07502660405444289,1,0,202184_s_at
2.53964539409323,4.0603354624088405e-15,CCDC14,0.9246231155778895,0.0005560433657147626,0.9299065420560748,0.07303784451145563,1,0,225017_at
4.2179185450931,4.1537632646457006e-15,CCNB1,0.9095477386934674,0.0003938097521138853,0.9170506912442397,0.07246763496537903,0,1,228729_at
3.6872034274818,4.1537632646457006e-15,GINS2,0.7688442211055276,0.0001557883604645638,0.8122448979591836,0.061966748718712564,0,1,221521_s_at
4.14268118721409,4.18740464408035e-15,DEPDC1,0.8743718592964824,0.0003430760392096579,0.8883928571428571,0.06981083404586207,0,1,222958_s_at
2.0580508914135,4.42278717577626e-15,SUV39H2,0.8743718592964824,0.00044146024202886566,0.8883928571428571,0.0694521817664314,0,1,1554572_a_at
1.88424388740562,4.59690015150064e-15,TOPBP1,0.8944723618090452,0.0004955981301113406,0.9045454545454545,0.07085060833862605,1,0,202633_at
4.60817232124678,4.69357125747093e-15,DLGAP5,0.9095477386934674,0.00043757346025420337,0.9170506912442397,0.07230277281303554,0,1,203764_at
2.13470582546285,4.70754709763145e-15,LOC100506639///ZNF131,0.8592964824120604,0.0004298715044705221,0.8766519823788547,0.06813009991578253,1,0,221842_s_at
2.16607453169295,4.79518792566639e-15,ZNF567,0.8291457286432161,0.000309473723182289,0.8540772532188842,0.06613229793792942,1,0,235648_at
4.06009183458008,4.9740027668735e-15,TYMS,0.8592964824120604,0.00034890697255659793,0.8766519823788547,0.06859725650487124,0,1,202589_at
-5.1089297014776,5.41831796770042e-15,CLU,0.49748743718592964,5.923006108492796e-05,0.6655518394648829,0.040253621966975815,2,1,208792_s_at
1.63598698886763,5.6415835424547906e-15,ENY2,0.8542713567839196,0.00040288331393643814,0.8728070175438597,0.06791374622784627,1,1,218482_at
-2.61316442460769,6.713715565119051e-15,ANXA6,0.5125628140703518,0.00011375987232174405,0.6722972972972973,0.0410038253942817,2,0,200982_s_at
1.70250473957897,6.8401953232315405e-15,GEMIN2,0.9045226130653267,0.0004665902074249763,0.9128440366972477,0.07179961983066344,0,0,205063_at
1.99268629451314,7.17181967932094e-15,SPAST,0.8190954773869347,0.0004198702716479204,0.8468085106382979,0.06483860134334973,1,0,209748_at
2.70891609303217,7.31827015707881e-15,RPS21,0.7286432160804021,0.00021548664455894347,0.7865612648221344,0.058397263065384016,1,1,214097_at
3.59054135958102,8.84438630412999e-15,AURKA,0.8944723618090452,0.0003876633554577727,0.9045454545454545,0.07127291312456394,0,1,208079_s_at
1.74174844001212,9.466602538847691e-15,LSM5,0.8693467336683417,0.0005012636371988309,0.8844444444444445,0.06876583470934448,1,1,211747_s_at
4.10438114386186,9.54457921785622e-15,CENPK,0.9246231155778895,0.0005460580517150232,0.9299065420560748,0.07313397540915467,0,1,222848_at
2.62880998415369,9.6830069057978e-15,SMC2,0.8341708542713568,0.0003449875465518451,0.8577586206896551,0.06642484119143688,0,0,213253_at
2.07163729137431,9.6830069057978e-15,MCM4,0.8241206030150754,0.0003275974030047653,0.8504273504273504,0.0657458904871438,0,1,222036_s_at
1.63740788242782,9.775468946594461e-15,H2AFZ,0.9346733668341709,0.000589987495394713,0.9386792452830188,0.07374349481281335,0,1,213911_s_at
2.0799812424691,9.775468946594461e-15,FLVCR1,0.8944723618090452,0.0005334951012346631,0.9045454545454545,0.07064073677205107,0,0,228191_at
2.94638319144692,9.775468946594461e-15,EXO1,0.8190954773869347,0.00019093777104590005,0.8468085106382979,0.06596885846631817,0,1,204603_at
2.97627489232597,9.896917425140332e-15,MCM2,0.7989949748743719,0.00018404429119963747,0.8326359832635983,0.06426775491884072,0,1,202107_s_at
1.56187275235934,9.975446908371201e-15,PIN4,0.8090452261306533,0.000517077948397679,0.8396624472573839,0.06344031702006397,1,0,204571_x_at
4.89113405918343,9.975446908371201e-15,MELK,0.9045226130653267,0.00036731867501694994,0.9128440366972477,0.07218819387155037,0,1,204825_at
3.15959723980429,1.0183059892025e-14,KIF4A,0.8693467336683417,0.0003615749738663273,0.8844444444444445,0.06931886912719301,0,1,218355_at
2.26003802053885,1.07663877160789e-14,PRIM1,0.8994974874371859,0.0005270178539813704,0.908675799086758,0.07113542909646953,0,1,205053_at
1.39206786172631,1.08954102372307e-14,GEMIN2,0.8944723618090452,0.00047255191455525296,0.9045454545454545,0.07091315248014148,0,1,211115_x_at
2.3008415456415,1.08954102372307e-14,DEK,0.7788944723618091,0.00028641909132435194,0.8189300411522634,0.06199649951732121,1,0,200934_at
2.77959977144574,1.1904361045602101e-14,ZNF670,0.8492462311557789,0.0002776782540749517,0.868995633187773,0.0680415422998253,1,0,223898_at
2.29154686126766,1.21252215227138e-14,ZNF260,0.7185929648241206,0.0002703519093322063,0.7803921568627451,0.057016841761025144,1,0,1558700_s_at
2.47861415983942,1.25381016494976e-14,ACTL6A,0.8341708542713568,0.0003654019466278693,0.8577586206896551,0.06643084491820044,1,1,202666_s_at
2.2253682135877,1.26939696749932e-14,CSE1L,0.8190954773869347,0.0003945386523760965,0.8468085106382979,0.06495287233365009,1,0,201111_at
1.85529398343619,1.38430782884838e-14,DTYMK,0.8844221105527639,0.00048071015784183235,0.8963963963963963,0.06999351141729619,0,1,1553984_s_at
1.83317603000584,1.4291743053547102e-14,CEP78,0.9748743718592965,0.0007716900366230573,0.9754901960784313,0.076403623970922,0,1,228774_at
1.32790039690238,1.43184791964441e-14,ORC4,0.9246231155778895,0.000601650712913698,0.9299065420560748,0.07287178394063476,1,0,203351_s_at
-1.69920932205077,1.43500716789548e-14,GLG1,0.7236180904522613,0.00031041559013018303,0.7834645669291339,0.05732522261529087,1,0,207966_s_at
1.97780124622021,1.4778238604321e-14,CASP8AP2,0.7989949748743719,0.00029371640442987015,0.8326359832635983,0.06377909624121957,1,0,222201_s_at
3.89578493183464,1.5448025972188102e-14,CENPE,0.8994974874371859,0.0004039096405862744,0.908675799086758,0.07166381477070638,0,1,205046_at
2.10646687422009,1.547943109241e-14,TIA1,0.8391959798994975,0.00024362996923600456,0.8614718614718615,0.06737217229799032,1,0,201450_s_at
2.85599120770419,1.5805949684640302e-14,HMGB3,0.7537688442211056,0.00025209902217801326,0.8024193548387096,0.06015471260806892,0,1,203744_at
1.66073462877044,1.6404788825028702e-14,SASS6,0.8994974874371859,0.0005091780425622905,0.908675799086758,0.0712695586045716,1,0,231895_at
1.57597352127367,1.6478730059325702e-14,DHX40,0.864321608040201,0.0005483792780857374,0.8805309734513275,0.0680060284118515,1,0,218277_s_at
1.84082854544908,1.6551793858450502e-14,RNF168,0.7537688442211056,0.00016697556836519847,0.8024193548387096,0.06074621368587932,1,0,226832_at
2.3835885449621,1.67874908911169e-14,ZNF680,0.592964824120603,0.00015334389363231922,0.7107142857142857,0.04725857228632774,1,0,229533_x_at
1.96665494639196,1.7154554188025e-14,LSM5,0.8743718592964824,0.0005646049197414477,0.8883928571428571,0.06893670550939288,1,0,202903_at
2.03444925355552,1.75327633078556e-14,ZNF146,0.7537688442211056,0.0002109530875901054,0.8024193548387096,0.06026094718542024,1,0,200050_at
-2.67630577438902,1.77964304381264e-14,SMARCA2,0.5678391959798995,0.0001558721637212893,0.6982456140350877,0.045097613657987194,2,0,212257_s_at
1.7217119109897,1.81209350896755e-14,C8orf59,0.8241206030150754,0.0004236611328995248,0.8504273504273504,0.06514330468539849,1,0,226165_at
-2.52899753247927,1.93376814187984e-14,MIR4800///MXD4,0.7437185929648241,0.000179051490627089,0.796,0.05984262226934132,1,0,210778_s_at
1.39847215273103,1.93376814187984e-14,DPY30,0.7989949748743719,0.00032551572326527245,0.8326359832635983,0.06363787225700757,1,0,224129_s_at
3.31413622594481,2.005674520448e-14,SOX4,0.8291457286432161,0.00023695594985099913,0.8540772532188842,0.0666123463448495,1,1,201418_s_at
1.8292777610681,2.0217924080246e-14,TRIT1,0.6984924623115578,0.0002571137379685585,0.7683397683397684,0.05579683177424585,0,0,218617_at
3.15077758867818,2.07738334133897e-14,KIF15,0.9095477386934674,0.0004748769224297479,0.9170506912442397,0.07215996489689773,0,1,219306_at
1.44062236023237,2.07738334133897e-14,TAF11,0.8844221105527639,0.0005103784937503538,0.8963963963963963,0.06997217798190253,1,1,209358_at
-3.24967387171486,2.0893205153933802e-14,GAS7,0.8190954773869347,0.0003354186797857763,0.8468085106382979,0.0653473779401965,0,1,210872_x_at
1.59302656593216,2.48834274260012e-14,SF3B6,0.7939698492462312,0.00034022621967315684,0.8291666666666667,0.06306239914872269,1,1,223416_at
4.60421379806468,2.48834274260012e-14,HMMR,0.8743718592964824,0.000338552853587351,0.8883928571428571,0.06986715698689773,0,1,207165_at
-2.99816921363149,2.55371343600454e-14,TACC1,0.45226130653266333,0.00010924380376818886,0.6461038961038961,0.03579892631191937,2,0,1554690_a_at
3.02598988512583,2.64333961201119e-14,GGH,0.7286432160804021,0.00018123098105077065,0.7865612648221344,0.058534819782526615,0,1,203560_at
2.06737921555204,2.8864464887495996e-14,KPNA2,0.9045226130653267,0.00046542963932979235,0.9128440366972477,0.07180144158268309,0,1,201088_at
-2.53111054872974,2.9184938059707603e-14,PLEC,0.4623115577889447,9.435563662286236e-05,0.6503267973856209,0.03708886263989075,2,0,201373_at
-1.78850125866054,2.92441918723722e-14,SERINC3,0.7738693467336684,0.0002839122457616755,0.8155737704918032,0.06169952199842655,1,0,211769_x_at
